Year,PlotID,Treatment,Replicate,Crop,Yield_kg_ha,Soil_pH,P,K,Ca,Mg,CEC,OM,Soil_Measured,TotalPrecip_mm,AvgTmax_C,AvgTmin_C
2020,T3_R4,T3,R4,Zea mays L.,9126.5,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,0,610.87,19.07318376068376,7.339324618736384
2020,T2_R5,T2,R5,Zea mays L.,10173.7,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,0,610.87,19.07318376068376,7.339324618736384
2020,T2_R3,T2,R3,Zea mays L.,11479.3,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,0,610.87,19.07318376068376,7.339324618736384
2020,T2_R2,T2,R2,Zea mays L.,9793.4,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,0,610.87,19.07318376068376,7.339324618736384
2020,T1_R5,T1,R5,Zea mays L.,5908.2,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,0,610.87,19.07318376068376,7.339324618736384
2020,T1_R4,T1,R4,Zea mays L.,6167.8,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,0,610.87,19.07318376068376,7.339324618736384
2020,T1_R3,T1,R3,Zea mays L.,8062.0,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,0,610.87,19.07318376068376,7.339324618736384
2020,T1_R6,T1,R6,Zea mays L.,7727.3,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,0,610.87,19.07318376068376,7.339324618736384
2020,T3_R2,T3,R2,Zea mays L.,9885.9,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,0,610.87,19.07318376068376,7.339324618736384
2020,T3_R1,T3,R1,Zea mays L.,8036.0,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,0,610.87,19.07318376068376,7.339324618736384
2020,T2_R6,T2,R6,Zea mays L.,9901.8,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,0,610.87,19.07318376068376,7.339324618736384
2020,T2_R1,T2,R1,Zea mays L.,9854.0,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,0,610.87,19.07318376068376,7.339324618736384
2020,T1_R1,T1,R1,Zea mays L.,4417.5,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,0,610.87,19.07318376068376,7.339324618736384
2019,T4_R4,T4,R4,Triticum aestivum L.,2123.4,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
2019,T4_R6,T4,R6,Triticum aestivum L.,1933.2,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
2019,T4_R5,T4,R5,Triticum aestivum L.,2102.7,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
2019,T4_R3,T4,R3,Triticum aestivum L.,2237.6,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
2019,T4_R2,T4,R2,Triticum aestivum L.,2217.1,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
2019,T4_R1,T4,R1,Triticum aestivum L.,1998.5,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
2019,T3_R6,T3,R6,Triticum aestivum L.,4565.4,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
2019,T3_R5,T3,R5,Triticum aestivum L.,4944.5,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
2019,T3_R4,T3,R4,Triticum aestivum L.,5029.3,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
2019,T3_R3,T3,R3,Triticum aestivum L.,4786.1,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
2019,T3_R2,T3,R2,Triticum aestivum L.,4903.7,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
2019,T3_R1,T3,R1,Triticum aestivum L.,4652.0,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
2019,T1_R1,T1,R1,Triticum aestivum L.,5277.2,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
2019,T2_R6,T2,R6,Triticum aestivum L.,5472.9,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
2019,T2_R5,T2,R5,Triticum aestivum L.,5082.6,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
2019,T2_R4,T2,R4,Triticum aestivum L.,5115.1,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
2019,T2_R3,T2,R3,Triticum aestivum L.,5152.9,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
2019,T2_R2,T2,R2,Triticum aestivum L.,5077.3,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
2019,T2_R1,T2,R1,Triticum aestivum L.,5249.0,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
2019,T1_R6,T1,R6,Triticum aestivum L.,5481.7,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
2019,T1_R5,T1,R5,Triticum aestivum L.,5731.5,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
2019,T1_R4,T1,R4,Triticum aestivum L.,5658.5,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
2019,T1_R3,T1,R3,Triticum aestivum L.,5591.4,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
2019,T1_R2,T1,R2,Triticum aestivum L.,5764.6,6.602777777777778,33.97222222222222,103.91666666666667,1007.0555555555555,172.33333333333334,6.92117518611111,,1,1087.8819999999998,18.25339728217426,7.561616161616161
2018,T4_R3,T4,R3,Glycine max L.,3573.2,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,0,1007.1099999999999,17.57747543461829,7.521072796934868
2018,T4_R1,T4,R1,Glycine max L.,3456.5,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,0,1007.1099999999999,17.57747543461829,7.521072796934868
2018,T4_R6,T4,R6,Glycine max L.,2819.5,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,0,1007.1099999999999,17.57747543461829,7.521072796934868
2018,T4_R5,T4,R5,Glycine max L.,2831.0,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,0,1007.1099999999999,17.57747543461829,7.521072796934868
2018,T4_R4,T4,R4,Glycine max L.,3714.2,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,0,1007.1099999999999,17.57747543461829,7.521072796934868
2018,T4_R2,T4,R2,Glycine max L.,3497.3,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,0,1007.1099999999999,17.57747543461829,7.521072796934868
2018,T3_R5,T3,R5,Glycine max L.,3458.2,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,0,1007.1099999999999,17.57747543461829,7.521072796934868
2018,T1_R6,T1,R6,Glycine max L.,3133.0,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,0,1007.1099999999999,17.57747543461829,7.521072796934868
2018,T3_R6,T3,R6,Glycine max L.,3752.8,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,0,1007.1099999999999,17.57747543461829,7.521072796934868
2018,T1_R5,T1,R5,Glycine max L.,2633.6,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,0,1007.1099999999999,17.57747543461829,7.521072796934868
2018,T1_R2,T1,R2,Glycine max L.,3595.4,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,0,1007.1099999999999,17.57747543461829,7.521072796934868
2018,T3_R4,T3,R4,Glycine max L.,3547.5,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,0,1007.1099999999999,17.57747543461829,7.521072796934868
2018,T3_R3,T3,R3,Glycine max L.,3424.1,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,0,1007.1099999999999,17.57747543461829,7.521072796934868
2018,T3_R2,T3,R2,Glycine max L.,3917.0,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,0,1007.1099999999999,17.57747543461829,7.521072796934868
2018,T3_R1,T3,R1,Glycine max L.,3604.3,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,0,1007.1099999999999,17.57747543461829,7.521072796934868
2018,T2_R6,T2,R6,Glycine max L.,3563.9,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,0,1007.1099999999999,17.57747543461829,7.521072796934868
2018,T2_R5,T2,R5,Glycine max L.,3426.1,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,0,1007.1099999999999,17.57747543461829,7.521072796934868
2018,T2_R4,T2,R4,Glycine max L.,3727.4,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,0,1007.1099999999999,17.57747543461829,7.521072796934868
2018,T2_R3,T2,R3,Glycine max L.,3826.2,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,0,1007.1099999999999,17.57747543461829,7.521072796934868
2018,T2_R2,T2,R2,Glycine max L.,3351.8,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,0,1007.1099999999999,17.57747543461829,7.521072796934868
2018,T2_R1,T2,R1,Glycine max L.,3638.6,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,0,1007.1099999999999,17.57747543461829,7.521072796934868
2018,T1_R4,T1,R4,Glycine max L.,3107.1,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,0,1007.1099999999999,17.57747543461829,7.521072796934868
2018,T1_R3,T1,R3,Glycine max L.,3559.3,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,0,1007.1099999999999,17.57747543461829,7.521072796934868
2018,T1_R1,T1,R1,Glycine max L.,2579.0,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,0,1007.1099999999999,17.57747543461829,7.521072796934868
2017,T1_R5,T1,R5,Zea mays L.,8089.4,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,1,976.122,18.13424345847554,7.272202998846598
2017,T4_R6,T4,R6,Zea mays L.,1609.5,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,1,976.122,18.13424345847554,7.272202998846598
2017,T4_R5,T4,R5,Zea mays L.,2482.9,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,1,976.122,18.13424345847554,7.272202998846598
2017,T4_R4,T4,R4,Zea mays L.,2718.7,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,1,976.122,18.13424345847554,7.272202998846598
2017,T4_R3,T4,R3,Zea mays L.,3101.2,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,1,976.122,18.13424345847554,7.272202998846598
2017,T4_R2,T4,R2,Zea mays L.,3069.6,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,1,976.122,18.13424345847554,7.272202998846598
2017,T4_R1,T4,R1,Zea mays L.,2722.2,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,1,976.122,18.13424345847554,7.272202998846598
2017,T3_R6,T3,R6,Zea mays L.,7327.0,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,1,976.122,18.13424345847554,7.272202998846598
2017,T3_R5,T3,R5,Zea mays L.,8610.3,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,1,976.122,18.13424345847554,7.272202998846598
2017,T2_R6,T2,R6,Zea mays L.,8795.1,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,1,976.122,18.13424345847554,7.272202998846598
2017,T2_R5,T2,R5,Zea mays L.,10851.3,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,1,976.122,18.13424345847554,7.272202998846598
2017,T1_R6,T1,R6,Zea mays L.,7789.0,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,1,976.122,18.13424345847554,7.272202998846598
2017,T1_R2,T1,R2,Zea mays L.,8513.9,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,1,976.122,18.13424345847554,7.272202998846598
2017,T3_R4,T3,R4,Zea mays L.,8089.2,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,1,976.122,18.13424345847554,7.272202998846598
2017,T3_R3,T3,R3,Zea mays L.,6829.1,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,1,976.122,18.13424345847554,7.272202998846598
2017,T3_R2,T3,R2,Zea mays L.,8405.6,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,1,976.122,18.13424345847554,7.272202998846598
2017,T3_R1,T3,R1,Zea mays L.,6891.6,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,1,976.122,18.13424345847554,7.272202998846598
2017,T2_R4,T2,R4,Zea mays L.,10600.4,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,1,976.122,18.13424345847554,7.272202998846598
2017,T2_R3,T2,R3,Zea mays L.,10341.2,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,1,976.122,18.13424345847554,7.272202998846598
2017,T2_R2,T2,R2,Zea mays L.,10394.3,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,1,976.122,18.13424345847554,7.272202998846598
2017,T2_R1,T2,R1,Zea mays L.,8578.7,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,1,976.122,18.13424345847554,7.272202998846598
2017,T1_R4,T1,R4,Zea mays L.,8110.2,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,1,976.122,18.13424345847554,7.272202998846598
2017,T1_R3,T1,R3,Zea mays L.,8225.5,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,1,976.122,18.13424345847554,7.272202998846598
2017,T1_R1,T1,R1,Zea mays L.,7050.2,6.959722222222222,26.875,83.23611111111111,930.1527777777778,204.77777777777777,6.787337952777778,,1,976.122,18.13424345847554,7.272202998846598
2016,T3_R5,T3,R5,Triticum aestivum L.,4993.2,6.283333333333333,26.86111111111111,51.208333333333336,688.3611111111111,148.51388888888889,,,0,892.302,19.167676767676767,7.846464646464647
2016,T3_R4,T3,R4,Triticum aestivum L.,5257.6,6.283333333333333,26.86111111111111,51.208333333333336,688.3611111111111,148.51388888888889,,,0,892.302,19.167676767676767,7.846464646464647
2016,T4_R2,T4,R2,Triticum aestivum L.,2651.7,6.283333333333333,26.86111111111111,51.208333333333336,688.3611111111111,148.51388888888889,,,0,892.302,19.167676767676767,7.846464646464647
2016,T4_R5,T4,R5,Triticum aestivum L.,3075.4,6.283333333333333,26.86111111111111,51.208333333333336,688.3611111111111,148.51388888888889,,,0,892.302,19.167676767676767,7.846464646464647
2016,T4_R4,T4,R4,Triticum aestivum L.,2697.0,6.283333333333333,26.86111111111111,51.208333333333336,688.3611111111111,148.51388888888889,,,0,892.302,19.167676767676767,7.846464646464647
2016,T4_R3,T4,R3,Triticum aestivum L.,2735.6,6.283333333333333,26.86111111111111,51.208333333333336,688.3611111111111,148.51388888888889,,,0,892.302,19.167676767676767,7.846464646464647
2016,T3_R3,T3,R3,Triticum aestivum L.,5236.0,6.283333333333333,26.86111111111111,51.208333333333336,688.3611111111111,148.51388888888889,,,0,892.302,19.167676767676767,7.846464646464647
2016,T3_R1,T3,R1,Triticum aestivum L.,4837.8,6.283333333333333,26.86111111111111,51.208333333333336,688.3611111111111,148.51388888888889,,,0,892.302,19.167676767676767,7.846464646464647
2016,T4_R6,T4,R6,Triticum aestivum L.,2216.4,6.283333333333333,26.86111111111111,51.208333333333336,688.3611111111111,148.51388888888889,,,0,892.302,19.167676767676767,7.846464646464647
2016,T4_R1,T4,R1,Triticum aestivum L.,2789.6,6.283333333333333,26.86111111111111,51.208333333333336,688.3611111111111,148.51388888888889,,,0,892.302,19.167676767676767,7.846464646464647
2016,T2_R6,T2,R6,Triticum aestivum L.,5869.4,6.283333333333333,26.86111111111111,51.208333333333336,688.3611111111111,148.51388888888889,,,0,892.302,19.167676767676767,7.846464646464647
2016,T3_R6,T3,R6,Triticum aestivum L.,4949.4,6.283333333333333,26.86111111111111,51.208333333333336,688.3611111111111,148.51388888888889,,,0,892.302,19.167676767676767,7.846464646464647
2016,T3_R2,T3,R2,Triticum aestivum L.,5546.1,6.283333333333333,26.86111111111111,51.208333333333336,688.3611111111111,148.51388888888889,,,0,892.302,19.167676767676767,7.846464646464647
2016,T1_R5,T1,R5,Triticum aestivum L.,5502.0,6.283333333333333,26.86111111111111,51.208333333333336,688.3611111111111,148.51388888888889,,,0,892.302,19.167676767676767,7.846464646464647
2016,T2_R5,T2,R5,Triticum aestivum L.,5774.0,6.283333333333333,26.86111111111111,51.208333333333336,688.3611111111111,148.51388888888889,,,0,892.302,19.167676767676767,7.846464646464647
2016,T2_R4,T2,R4,Triticum aestivum L.,5973.7,6.283333333333333,26.86111111111111,51.208333333333336,688.3611111111111,148.51388888888889,,,0,892.302,19.167676767676767,7.846464646464647
2016,T2_R3,T2,R3,Triticum aestivum L.,6165.1,6.283333333333333,26.86111111111111,51.208333333333336,688.3611111111111,148.51388888888889,,,0,892.302,19.167676767676767,7.846464646464647
2016,T2_R2,T2,R2,Triticum aestivum L.,5669.8,6.283333333333333,26.86111111111111,51.208333333333336,688.3611111111111,148.51388888888889,,,0,892.302,19.167676767676767,7.846464646464647
2016,T2_R1,T2,R1,Triticum aestivum L.,5866.9,6.283333333333333,26.86111111111111,51.208333333333336,688.3611111111111,148.51388888888889,,,0,892.302,19.167676767676767,7.846464646464647
2016,T1_R6,T1,R6,Triticum aestivum L.,5931.4,6.283333333333333,26.86111111111111,51.208333333333336,688.3611111111111,148.51388888888889,,,0,892.302,19.167676767676767,7.846464646464647
2016,T1_R4,T1,R4,Triticum aestivum L.,5667.8,6.283333333333333,26.86111111111111,51.208333333333336,688.3611111111111,148.51388888888889,,,0,892.302,19.167676767676767,7.846464646464647
2016,T1_R3,T1,R3,Triticum aestivum L.,6042.3,6.283333333333333,26.86111111111111,51.208333333333336,688.3611111111111,148.51388888888889,,,0,892.302,19.167676767676767,7.846464646464647
2016,T1_R2,T1,R2,Triticum aestivum L.,6118.4,6.283333333333333,26.86111111111111,51.208333333333336,688.3611111111111,148.51388888888889,,,0,892.302,19.167676767676767,7.846464646464647
2016,T1_R1,T1,R1,Triticum aestivum L.,5528.7,6.283333333333333,26.86111111111111,51.208333333333336,688.3611111111111,148.51388888888889,,,0,892.302,19.167676767676767,7.846464646464647
2015,T4_R6,T4,R6,Glycine max L.,1895.6,6.283333333333333,26.86111111111111,51.208333333333336,688.3611111111111,148.51388888888889,,,0,634.746,17.19832735961768,6.057919621749409
2015,T4_R5,T4,R5,Glycine max L.,2488.2,6.283333333333333,26.86111111111111,51.208333333333336,688.3611111111111,148.51388888888889,,,0,634.746,17.19832735961768,6.057919621749409
